"","id","timestamp","x","y","ring_id","sex","sensor","tag_site","study_name","study_id"
"49037","Seisbierrum",2016-10-19,-16.04,13.466,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49040","Seisbierrum",2016-10-20,-16.036,13.497,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49041","Seisbierrum",2016-10-22,-16.06,13.46,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49042","Seisbierrum",2016-10-23,-16.024,13.471,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49045","Seisbierrum",2016-10-25,-16.039,13.494,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49048","Seisbierrum",2016-10-26,-15.775,13.521,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49051","Seisbierrum",2016-10-28,-16.043,13.497,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49052","Seisbierrum",2016-10-29,-16.053,13.489,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49055","Seisbierrum",2016-10-30,-16.029,13.493,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49056","Seisbierrum",2016-11-01,-16.037,13.494,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49060","Seisbierrum",2016-11-02,-16.002,13.478,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49064","Seisbierrum",2016-11-05,-16.042,13.487,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49066","Seisbierrum",2016-11-06,-16.038,13.484,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49303","Seisbierrum",2017-10-09,-16.026,13.48,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49304","Seisbierrum",2017-10-10,-16.037,13.493,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49306","Seisbierrum",2017-10-12,-16.034,13.495,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49308","Seisbierrum",2017-10-13,-16.042,13.485,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49312","Seisbierrum",2017-10-15,-16.038,13.498,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49316","Seisbierrum",2017-10-16,-16.036,13.485,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49318","Seisbierrum",2017-10-17,-16.039,13.498,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49619","Seisbierrum",2018-10-22,-15.908,13.479,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49623","Seisbierrum",2018-10-23,-15.896,13.479,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49627","Seisbierrum",2018-10-25,-15.92,13.469,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49630","Seisbierrum",2018-10-26,-15.83,13.479,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49633","Seisbierrum",2018-10-27,-15.841,13.494,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49634","Seisbierrum",2018-10-28,-15.84,13.495,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49635","Seisbierrum",2018-10-29,-15.87,13.488,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"49638","Seisbierrum",2018-10-30,-15.898,13.481,"Y6YLLR","F","Argos Doppler Shift","NL","Haanmeer Adults",69402287
"53105","B2BRLY",2017-11-05,-15.915,13.473,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53106","B2BRLY",2017-11-08,-15.937,13.468,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53108","B2BRLY",2017-11-09,-15.913,13.5,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53109","B2BRLY",2017-11-10,-15.93,13.469,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53110","B2BRLY",2017-11-13,-15.782,13.495,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53111","B2BRLY",2017-11-14,-15.917,13.459,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53112","B2BRLY",2017-11-18,-15.784,13.5,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53114","B2BRLY",2017-11-19,-15.794,13.496,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53118","B2BRLY",2017-11-23,-15.799,13.511,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53119","B2BRLY",2017-11-24,-15.777,13.509,NA,NA,"Argos Doppler Shift",NA,"hand-raised juveniles 2016",175328223
"53404","C1WCGC...NL",2017-09-02,-15.543,13.488,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53405","C1WCGC...NL",2017-09-04,-15.555,13.5,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53407","C1WCGC...NL",2017-09-05,-15.555,13.496,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53409","C1WCGC...NL",2017-09-06,-15.555,13.501,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53411","C1WCGC...NL",2017-09-08,-15.547,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53415","C1WCGC...NL",2017-09-09,-15.534,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53417","C1WCGC...NL",2017-09-12,-15.549,13.476,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53418","C1WCGC...NL",2017-09-13,-15.56,13.496,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53420","C1WCGC...NL",2017-09-14,-15.555,13.501,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53421","C1WCGC...NL",2017-09-15,-15.555,13.498,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53422","C1WCGC...NL",2017-09-16,-15.554,13.495,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53425","C1WCGC...NL",2017-09-17,-15.517,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53426","C1WCGC...NL",2017-09-19,-15.51,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53427","C1WCGC...NL",2017-09-20,-15.505,13.466,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53431","C1WCGC...NL",2017-09-21,-15.55,13.497,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53433","C1WCGC...NL",2017-09-24,-15.517,13.477,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53435","C1WCGC...NL",2017-09-27,-15.509,13.468,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53440","C1WCGC...NL",2017-09-28,-15.559,13.496,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53443","C1WCGC...NL",2017-10-01,-15.537,13.494,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53445","C1WCGC...NL",2017-10-04,-15.534,13.491,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53446","C1WCGC...NL",2017-10-05,-15.56,13.494,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53447","C1WCGC...NL",2017-10-06,-15.543,13.496,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53449","C1WCGC...NL",2017-10-07,-15.518,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53452","C1WCGC...NL",2017-10-08,-15.582,13.492,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53456","C1WCGC...NL",2017-10-09,-15.535,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53457","C1WCGC...NL",2017-10-11,-15.551,13.499,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53459","C1WCGC...NL",2017-10-12,-15.501,13.467,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53461","C1WCGC...NL",2017-10-13,-15.54,13.506,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53465","C1WCGC...NL",2017-10-14,-15.534,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53466","C1WCGC...NL",2017-10-15,-15.539,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53470","C1WCGC...NL",2017-10-16,-15.502,13.465,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53472","C1WCGC...NL",2017-10-18,-15.508,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53473","C1WCGC...NL",2017-10-19,-15.533,13.485,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53476","C1WCGC...NL",2017-10-20,-15.541,13.495,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53478","C1WCGC...NL",2017-10-21,-15.525,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53480","C1WCGC...NL",2017-10-22,-15.533,13.486,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53483","C1WCGC...NL",2017-10-23,-15.539,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53488","C1WCGC...NL",2017-10-24,-15.536,13.495,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53489","C1WCGC...NL",2017-10-25,-15.533,13.491,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53490","C1WCGC...NL",2017-10-26,-15.534,13.485,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53492","C1WCGC...NL",2017-10-27,-15.542,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53493","C1WCGC...NL",2017-10-28,-15.523,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53495","C1WCGC...NL",2017-10-29,-15.55,13.485,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53496","C1WCGC...NL",2017-10-31,-15.445,13.526,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53498","C1WCGC...NL",2017-11-02,-15.446,13.529,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53499","C1WCGC...NL",2017-11-03,-15.455,13.525,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53502","C1WCGC...NL",2017-11-06,-15.538,13.491,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53505","C1WCGC...NL",2017-11-07,-15.53,13.5,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53507","C1WCGC...NL",2017-11-09,-15.537,13.492,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53508","C1WCGC...NL",2017-11-10,-15.543,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53510","C1WCGC...NL",2017-11-11,-15.549,13.498,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53513","C1WCGC...NL",2017-11-12,-15.531,13.492,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53515","C1WCGC...NL",2017-11-13,-15.57,13.453,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53516","C1WCGC...NL",2017-11-14,-15.541,13.494,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53519","C1WCGC...NL",2017-11-15,-15.533,13.488,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53520","C1WCGC...NL",2017-11-18,-15.545,13.497,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53522","C1WCGC...NL",2017-11-19,-15.529,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53523","C1WCGC...NL",2017-11-20,-15.535,13.481,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53527","C1WCGC...NL",2017-11-21,-15.535,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53529","C1WCGC...NL",2017-11-22,-15.535,13.494,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53530","C1WCGC...NL",2017-11-25,-15.868,13.513,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53531","C1WCGC...NL",2017-11-26,-15.888,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53533","C1WCGC...NL",2017-11-29,-15.915,13.516,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53534","C1WCGC...NL",2017-11-30,-15.917,13.516,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53535","C1WCGC...NL",2017-12-02,-15.887,13.514,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53536","C1WCGC...NL",2017-12-03,-15.954,13.516,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53539","C1WCGC...NL",2017-12-04,-15.921,13.521,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53540","C1WCGC...NL",2017-12-05,-15.886,13.516,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53541","C1WCGC...NL",2017-12-06,-16.034,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53542","C1WCGC...NL",2017-12-09,-16.026,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53545","C1WCGC...NL",2017-12-10,-16.036,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53548","C1WCGC...NL",2017-12-11,-16.013,13.504,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53550","C1WCGC...NL",2017-12-12,-16.031,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53551","C1WCGC...NL",2017-12-13,-16.037,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53553","C1WCGC...NL",2017-12-14,-16.025,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53554","C1WCGC...NL",2017-12-15,-16.029,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53555","C1WCGC...NL",2017-12-16,-16.026,13.486,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53557","C1WCGC...NL",2017-12-17,-16.027,13.485,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53559","C1WCGC...NL",2017-12-19,-16.029,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53561","C1WCGC...NL",2017-12-20,-16.025,13.481,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53565","C1WCGC...NL",2017-12-21,-16.024,13.48,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53566","C1WCGC...NL",2017-12-23,-16.044,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53569","C1WCGC...NL",2017-12-24,-16.039,13.485,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53571","C1WCGC...NL",2017-12-25,-16.043,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53572","C1WCGC...NL",2017-12-26,-16.03,13.486,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53575","C1WCGC...NL",2017-12-27,-16.033,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53577","C1WCGC...NL",2017-12-28,-16.037,13.476,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53578","C1WCGC...NL",2017-12-31,-16.034,13.482,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53580","C1WCGC...NL",2018-01-01,-15.918,13.533,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53583","C1WCGC...NL",2018-01-02,-16.038,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53585","C1WCGC...NL",2018-01-03,-16.032,13.486,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53588","C1WCGC...NL",2018-01-06,-16.033,13.485,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53589","C1WCGC...NL",2018-01-07,-16.049,13.488,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53590","C1WCGC...NL",2018-01-08,-15.916,13.516,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53592","C1WCGC...NL",2018-01-10,-16.032,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53595","C1WCGC...NL",2018-01-11,-16.034,13.486,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53597","C1WCGC...NL",2018-01-13,-16.035,13.482,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53614","C1WCGC...NL",2018-01-28,-15.597,13.549,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53616","C1WCGC...NL",2018-01-29,-15.609,13.552,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53618","C1WCGC...NL",2018-01-30,-15.613,13.555,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53620","C1WCGC...NL",2018-02-01,-15.547,13.525,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53621","C1WCGC...NL",2018-02-04,-15.601,13.549,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53622","C1WCGC...NL",2018-02-06,-15.601,13.552,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53623","C1WCGC...NL",2018-02-07,-15.605,13.551,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53624","C1WCGC...NL",2018-02-15,-15.601,13.549,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53626","C1WCGC...NL",2018-02-21,-15.6,13.541,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53627","C1WCGC...NL",2018-02-23,-15.603,13.552,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53629","C1WCGC...NL",2018-02-27,-15.602,13.55,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53631","C1WCGC...NL",2018-02-28,-15.566,13.566,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53632","C1WCGC...NL",2018-03-01,-15.661,13.54,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53633","C1WCGC...NL",2018-03-02,-15.579,13.563,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53636","C1WCGC...NL",2018-03-03,-15.605,13.552,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53637","C1WCGC...NL",2018-03-05,-15.581,13.563,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53638","C1WCGC...NL",2018-03-06,-15.58,13.561,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53641","C1WCGC...NL",2018-03-07,-15.59,13.563,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53644","C1WCGC...NL",2018-03-08,-15.587,13.559,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53645","C1WCGC...NL",2018-03-09,-15.587,13.558,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53646","C1WCGC...NL",2018-03-10,-15.563,13.566,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53649","C1WCGC...NL",2018-03-11,-15.599,13.55,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53651","C1WCGC...NL",2018-03-14,-15.588,13.558,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53652","C1WCGC...NL",2018-03-22,-15.59,13.559,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53655","C1WCGC...NL",2018-03-23,-15.58,13.558,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53656","C1WCGC...NL",2018-03-25,-15.582,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53658","C1WCGC...NL",2018-03-30,-15.582,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53659","C1WCGC...NL",2018-03-31,-15.581,13.561,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53660","C1WCGC...NL",2018-04-01,-15.588,13.562,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53664","C1WCGC...NL",2018-04-04,-15.578,13.562,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53665","C1WCGC...NL",2018-04-05,-15.581,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53667","C1WCGC...NL",2018-04-07,-15.592,13.559,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53668","C1WCGC...NL",2018-04-10,-15.603,13.549,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53671","C1WCGC...NL",2018-04-13,-15.573,13.563,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53672","C1WCGC...NL",2018-04-14,-15.579,13.555,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53673","C1WCGC...NL",2018-04-15,-15.601,13.554,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53674","C1WCGC...NL",2018-04-17,-15.585,13.563,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53766","C1WCGC...NL",2018-07-11,-15.574,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53770","C1WCGC...NL",2018-07-14,-15.596,13.541,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53772","C1WCGC...NL",2018-07-20,-15.551,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53773","C1WCGC...NL",2018-07-21,-15.572,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53774","C1WCGC...NL",2018-07-26,-15.569,13.567,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53775","C1WCGC...NL",2018-07-29,-15.508,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53776","C1WCGC...NL",2018-08-01,-15.502,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53780","C1WCGC...NL",2018-08-02,-15.574,13.558,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53782","C1WCGC...NL",2018-08-03,-15.557,13.455,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53783","C1WCGC...NL",2018-08-04,-15.561,13.477,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53785","C1WCGC...NL",2018-08-05,-15.601,13.531,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53786","C1WCGC...NL",2018-08-07,-15.594,13.539,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53787","C1WCGC...NL",2018-08-08,-15.591,13.55,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53788","C1WCGC...NL",2018-08-09,-15.579,13.456,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53790","C1WCGC...NL",2018-08-11,-15.578,13.451,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53791","C1WCGC...NL",2018-08-12,-15.609,13.537,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53793","C1WCGC...NL",2018-08-15,-15.519,13.463,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53794","C1WCGC...NL",2018-08-16,-15.571,13.502,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53795","C1WCGC...NL",2018-08-17,-15.564,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53796","C1WCGC...NL",2018-08-19,-15.6,13.536,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53798","C1WCGC...NL",2018-08-22,-15.575,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53799","C1WCGC...NL",2018-08-23,-15.565,13.499,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53801","C1WCGC...NL",2018-08-26,-15.568,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53803","C1WCGC...NL",2018-08-27,-15.577,13.453,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53804","C1WCGC...NL",2018-08-29,-15.57,13.45,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53805","C1WCGC...NL",2018-08-30,-15.577,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53806","C1WCGC...NL",2018-09-03,-15.504,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53808","C1WCGC...NL",2018-09-06,-15.504,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53809","C1WCGC...NL",2018-09-07,-15.576,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53811","C1WCGC...NL",2018-09-09,-15.5,13.496,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53812","C1WCGC...NL",2018-09-10,-15.532,13.467,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53813","C1WCGC...NL",2018-09-14,-15.491,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53815","C1WCGC...NL",2018-09-17,-15.576,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53816","C1WCGC...NL",2018-09-18,-15.568,13.458,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
