event-id,visible,timestamp,location-long,location-lat,gps:activity-count,external-temperature,gps:hdop,gps:satellite-count,gps:vdop,ground-speed,heading,height-above-msl,import-marked-outlier,location-error-text,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
39100624827,true,2025-04-10 22:00:28.000,4.55374,52.19554,,14.55,1.1,7,0.9,0.0,344.0,16.0,false,"<=5m",4226.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39100624828,true,2025-04-11 00:00:32.000,4.55371,52.19415,,21.32,0.8,8,0.8,0.0,15.0,4.0,false,"<=5m",4222.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39100624829,true,2025-04-11 02:00:28.000,4.55343,52.19445,,18.32,0.8,10,0.7,0.0,221.0,4.0,false,"<=5m",4219.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39107883573,true,2025-04-11 04:00:31.000,4.55369,52.19477,,18.37,1.0,8,0.9,0.0,23.0,693.0,false,"<=5m",4197.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39107883574,true,2025-04-11 06:00:34.000,4.55342,52.19406,,20.59,1.3,6,0.8,0.0,339.0,53.0,false,"<=5m",4194.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39107883575,true,2025-04-11 08:00:54.000,4.55328,52.19438,,24.13,1.1,10,0.8,0.0,319.0,64.0,false,"<=5m",4197.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39107883576,true,2025-04-11 10:00:27.000,4.55324,52.19462,,34.53,1.2,7,0.9,0.0,322.0,30.0,false,"<=5m",4211.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39107883577,true,2025-04-11 12:00:28.000,4.55328,52.19479,,38.16,0.9,8,0.7,0.0,199.0,27.0,false,"<=5m",4240.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39116160607,true,2025-04-11 14:00:27.000,4.55358,52.19457,,38.94,1.2,8,0.8,0.0,245.0,15.0,false,"<=5m",4243.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39116160608,true,2025-04-11 16:00:28.000,4.55351,52.19382,,30.79,0.8,9,0.8,0.6111111111111112,37.0,5.0,false,"<=5m",4243.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39116160609,true,2025-04-11 18:00:36.000,4.55459,52.19499,,19.39,0.8,9,0.8,0.0,329.0,32.0,false,"<=5m",4246.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39116160610,true,2025-04-11 20:01:32.000,4.55361,52.19515,,13.76,1.0,7,0.8,0.0,206.0,0.0,false,"<=5m",4244.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39116160611,true,2025-04-11 22:00:34.000,4.55512,52.19474,,14.55,2.0,4,0.9,0.0,17.0,8.0,false,"<=10m",4222.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39121991997,true,2025-04-12 00:00:53.000,4.55352,52.19368,,16.12,0.6,14,0.6,0.0,81.0,6.0,false,"<=5m",4191.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39121991998,true,2025-04-12 02:00:27.000,4.55329,52.19451,,18.53,0.8,9,0.7,0.0,9.0,6.0,false,"<=5m",4184.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39121991999,true,2025-04-12 04:00:30.000,4.55343,52.19448,,19.3,1.0,6,0.9,0.0,257.0,24.0,false,"<=5m",4182.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39121992000,true,2025-04-12 06:01:02.000,4.55649,52.18902,,20.27,1.0,8,0.7,0.0,214.0,869.0,false,"<=5m",4178.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39121992001,true,2025-04-12 08:00:29.000,4.55345,52.19431,,31.92,1.3,6,0.8,0.0,176.0,19.0,false,"<=5m",4176.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844664,true,2025-04-12 10:00:28.000,4.55332,52.19448,,35.97,0.9,8,0.8,0.0,318.0,34.0,false,"<=5m",4179.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844665,true,2025-04-12 12:00:27.000,4.55351,52.19368,,36.5,0.8,9,0.7,0.0,157.0,5.0,false,"<=5m",4202.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844666,true,2025-04-12 14:00:30.000,4.55357,52.19434,,41.08,1.2,8,0.8,0.0,195.0,4.0,false,"<=5m",4212.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844667,true,2025-04-12 16:00:29.000,4.55326,52.19427,,33.11,0.8,7,0.9,0.0,168.0,30.0,false,"<=5m",4226.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844668,true,2025-04-12 18:00:27.000,4.55397,52.195,,23.94,1.1,7,0.8,0.0,34.0,4.0,false,"<=5m",4231.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844669,true,2025-04-12 20:00:29.000,4.55312,52.19564,,21.81,1.3,7,0.7,0.0,335.0,18.0,false,"<=5m",4216.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844670,true,2025-04-12 22:00:28.000,4.54046,52.21575,,21.19,0.9,7,0.9,0.0,311.0,26.0,false,"<=5m",4214.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844671,true,2025-04-13 00:00:27.000,4.5618,52.1988,,19.78,1.0,8,0.7,0.0,338.0,18.0,false,"<=5m",4211.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39136844672,true,2025-04-13 04:00:53.000,4.56177,52.19908,,18.28,0.7,11,0.8,0.0,272.0,12.0,false,"<=5m",4203.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39143884892,true,2025-04-13 08:00:29.000,4.55334,52.19448,,27.99,1.1,8,0.8,0.0,110.0,6.0,false,"<=5m",4166.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39143884893,true,2025-04-13 10:00:29.000,4.55302,52.19477,,36.53,0.8,9,0.8,0.0,213.0,23.0,false,"<=5m",4166.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39143884894,true,2025-04-13 12:01:08.000,4.5421,52.19992,,39.3,0.8,10,0.8,0.0,285.0,342.0,false,"<=5m",4200.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39143884895,true,2025-04-13 14:00:38.000,4.55336,52.19475,,25.15,1.2,4,0.9,0.0,83.0,3.0,false,"<=5m",4228.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39151032950,true,2025-04-13 16:00:40.000,4.55329,52.19431,,25.81,3.1,5,0.9,0.0,189.0,4.0,false,"<=10m",4223.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39151032951,true,2025-04-13 18:00:29.000,4.5535,52.1944,,23.1,0.7,10,0.7,0.0,155.0,7.0,false,"<=5m",4220.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39151032952,true,2025-04-13 20:00:43.000,4.551,52.19256,,16.91,0.6,12,0.7,0.0,35.0,6.0,false,"<=5m",4219.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39151032953,true,2025-04-13 22:00:52.000,4.554,52.19472,,15.78,0.6,15,0.6,0.0,340.0,18.0,false,"<=5m",4214.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39151032954,true,2025-04-14 00:00:28.000,4.55124,52.19233,,14.71,0.8,11,0.7,0.0,9.0,11.0,false,"<=5m",4208.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39157436083,true,2025-04-14 02:00:26.000,4.55106,52.19363,,16.06,1.0,15,0.7,0.0,158.0,40.0,false,"<=5m",4191.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39157436084,true,2025-04-14 04:00:30.000,4.55219,52.1941,,17.58,1.2,8,0.9,0.0,50.0,18.0,false,"<=5m",4188.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39157436085,true,2025-04-14 06:00:28.000,4.55344,52.19459,,24.14,0.9,8,0.7,0.0,122.0,11.0,false,"<=5m",4184.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39157436086,true,2025-04-14 08:00:28.000,4.55351,52.19441,,29.4,1.1,9,0.7,0.0,347.0,5.0,false,"<=5m",4179.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39157436087,true,2025-04-14 10:00:28.000,4.55349,52.19439,,37.9,0.8,10,0.8,0.0,310.0,26.0,false,"<=5m",4188.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39167831590,true,2025-04-14 12:01:01.000,4.55339,52.19448,,34.95,0.6,15,0.7,0.0,219.0,10.0,false,"<=5m",4203.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39167831591,true,2025-04-14 14:00:28.000,4.55354,52.19365,,29.86,0.8,9,0.7,0.0,17.0,3.0,false,"<=5m",4244.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39167831592,true,2025-04-14 16:00:31.000,4.55357,52.19444,,29.5,0.9,7,0.9,0.0,272.0,0.0,false,"<=5m",4246.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39167831593,true,2025-04-14 18:01:01.000,4.55285,52.19455,,18.61,0.7,11,0.7,0.0,97.0,6.0,false,"<=5m",4244.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
39167831594,true,2025-04-14 20:00:28.000,4.55167,52.19148,,14.99,0.9,8,0.7,0.0,127.0,7.0,false,"<=5m",4238.0,"gps","Limosa limosa","036392969","Arados","Teampiersma HQXS 2024"
38301641656,true,2025-02-24 00:00:38.000,-6.28365,37.14213,,25.28,1.1,9,0.9,0.0,257.0,1000.0,false,"<=5m",4054.0000000000005,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641657,true,2025-02-24 04:00:48.000,-6.27583,37.13356,,26.9,0.8,10,0.7,0.0,40.0,14.0,false,"<=5m",4043.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641658,true,2025-02-24 08:00:37.000,-6.37859,37.07404,,28.45,1.4,6,0.9,0.0,276.0,408.0,false,"<=5m",4033.0000000000005,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641659,true,2025-02-24 10:00:28.000,-6.46516,37.10572,,30.64,1.1,7,0.8,0.0,161.0,87.0,false,"<=5m",4067.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641660,true,2025-02-24 12:00:29.000,-6.46402,37.10823,,33.5,1.0,8,0.8,0.0,41.0,57.0,false,"<=5m",4083.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641661,true,2025-02-24 14:00:31.000,-6.4647,37.10906,,33.49,0.8,10,0.7,0.0,359.0,4.0,false,"<=5m",4114.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641662,true,2025-02-24 16:00:27.000,-6.46435,37.10866,,28.08,0.9,9,0.8,0.0,332.0,15.0,false,"<=5m",4122.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641663,true,2025-02-24 18:00:30.000,-6.46402,37.10842,,28.21,1.1,7,0.9,0.0,162.0,6.0,false,"<=5m",4128.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641664,true,2025-02-24 20:00:30.000,-6.27662,37.13335,,26.89,1.1,6,0.8,0.0,346.0,63.0,false,"<=5m",4123.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641665,true,2025-02-24 22:00:31.000,-6.27734,37.13308,,24.5,0.8,10,0.7,0.0,180.0,40.0,false,"<=5m",4113.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641666,true,2025-02-25 00:00:39.000,-6.27636,37.13392,,22.92,0.9,7,0.8,0.0,346.0,7.0,false,"<=5m",4110.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641667,true,2025-02-25 02:01:01.000,-6.27634,37.13359,,25.41,0.8,9,0.7,0.0,247.0,7.0,false,"<=5m",4104.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641668,true,2025-02-25 04:00:28.000,-6.27631,37.13361,,25.0,2.2,4,1.0,0.0,333.0,5.0,false,"<=10m",4094.9999999999995,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641669,true,2025-02-25 08:00:54.000,-6.46128,37.09915,,29.22,0.9,9,0.8,0.0,291.0,0.0,false,"<=5m",4089.0000000000005,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641670,true,2025-02-25 10:00:44.000,-6.46177,37.10063,,34.57,0.9,8,0.9,0.0,224.0,66.0,false,"<=5m",4086.0000000000005,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38301641671,true,2025-02-25 12:00:54.000,-6.46105,37.09987,,35.03,2.4,6,0.9,0.0,33.0,4.0,false,"<=10m",4114.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196296,true,2025-02-25 14:00:57.000,-6.46146,37.09891,,29.6,1.1,7,0.9,0.0,305.0,15.0,false,"<=5m",4111.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196297,true,2025-02-25 16:00:52.000,-6.46096,37.099,,36.07,0.7,13,0.7,0.0,177.0,1.0,false,"<=5m",4116.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196298,true,2025-02-25 18:00:28.000,-6.46091,37.09979,,27.08,1.0,7,0.8,0.0,148.0,61.0,false,"<=5m",4107.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196299,true,2025-02-25 20:00:51.000,-6.27498,37.13412,,26.66,1.2,9,0.8,0.0,36.0,59.0,false,"<=5m",4098.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196300,true,2025-02-25 22:00:30.000,-6.27619,37.13361,,24.54,1.1,7,0.9,0.0,5.0,1.0,false,"<=5m",4090.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196301,true,2025-02-26 00:00:27.000,-6.27588,37.13385,,22.44,1.3,7,0.9,0.0,43.0,18.0,false,"<=5m",4086.0000000000005,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196302,true,2025-02-26 04:00:27.000,-6.27577,37.13358,,23.45,0.8,9,0.7,0.0,313.0,13.0,false,"<=5m",4080.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196303,true,2025-02-26 08:00:29.000,-6.46823,37.10573,,25.09,0.9,8,0.7,0.0,264.0,11.0,false,"<=5m",4075.9999999999995,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196304,true,2025-02-26 21:18:13.000,-6.27675,37.13339,,25.54,1.0,8,0.8,0.0,13.0,7.0,false,"<=5m",3733.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196305,true,2025-02-27 16:01:13.000,-6.41388,37.08134,,34.85,0.8,11,0.8,0.0,89.0,7.0,false,"<=5m",3753.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196306,true,2025-02-28 16:00:54.000,-6.41936,37.05529,,28.58,0.8,8,0.8,0.0,44.0,1.0,false,"<=5m",3755.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196307,true,2025-03-01 10:01:07.000,-6.41441,37.07485,,27.55,0.9,8,0.8,0.0,58.0,6.0,false,"<=5m",3761.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196308,true,2025-03-01 16:01:01.000,-6.41812,37.07452,,32.74,1.1,8,0.7,0.0,92.0,1.0,false,"<=5m",3773.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196309,true,2025-03-01 22:01:02.000,-6.42327,37.07594,,30.01,1.0,10,0.8,0.0,219.0,10.0,false,"<=5m",3767.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196310,true,2025-03-02 04:01:01.000,-6.42353,37.07605,,27.67,1.3,6,0.9,0.0,12.0,3.0,false,"<=5m",3758.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196311,true,2025-03-02 10:00:32.000,-6.41568,37.0752,,26.41,1.0,6,0.8,0.0,290.0,76.0,false,"<=5m",3756.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196312,true,2025-03-02 16:00:32.000,-6.41883,37.07478,,34.0,1.2,6,0.8,0.0,36.0,15.0,false,"<=5m",3767.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196313,true,2025-03-02 22:00:38.000,-6.4166,37.09126,,28.1,1.4,7,0.9,0.0,319.0,1652.0,false,"<=5m",3768.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196314,true,2025-03-03 04:01:01.000,-6.423,37.07947,,28.49,0.8,10,0.8,0.0,168.0,28.0,false,"<=5m",3761.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196315,true,2025-03-03 10:00:52.000,-6.42607,37.08458,,25.05,0.8,12,0.7,0.0,96.0,16.0,false,"<=5m",3756.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196316,true,2025-03-03 16:00:52.000,-6.41528,37.07607,,32.42,1.0,9,0.8,0.0,1.0,31.0,false,"<=5m",3786.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196317,true,2025-03-03 22:01:01.000,-6.41205,37.08144,,27.87,1.0,15,0.8,0.0,225.0,0.0,false,"<=5m",3780.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196318,true,2025-03-04 04:00:31.000,-6.41037,37.08646,,27.59,1.0,7,0.9,0.0,355.0,30.0,false,"<=5m",3773.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196319,true,2025-03-04 10:00:54.000,-6.41859,37.05244,,31.07,1.0,10,0.8,0.0,264.0,3.0,false,"<=5m",3782.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196320,true,2025-03-04 16:01:01.000,-6.42579,37.08037,,31.51,1.1,8,0.9,0.0,180.0,9.0,false,"<=5m",3791.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196321,true,2025-03-04 22:00:39.000,-6.41213,37.08726,,28.85,1.0,7,0.8,0.0,132.0,16.0,false,"<=5m",3780.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196322,true,2025-03-05 04:00:52.000,-6.41829,37.08234,,28.57,0.7,13,0.7,0.0,49.0,2.0,false,"<=5m",3779.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196323,true,2025-03-05 10:01:01.000,-6.41734,37.07537,,30.85,1.2,6,0.9,0.0,216.0,13.0,false,"<=5m",3780.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196324,true,2025-03-05 16:01:01.000,-6.41381,37.08021,,21.0,0.9,10,0.8,0.0,356.0,40.0,false,"<=5m",3789.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196325,true,2025-03-05 22:00:50.000,-6.41483,37.09382,,26.2,0.7,11,0.7,0.0,198.0,90.0,false,"<=5m",3777.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196326,true,2025-03-06 04:00:54.000,-6.41274,37.08857,,27.6,0.8,11,0.9,0.0,210.0,21.0,false,"<=5m",3774.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196327,true,2025-03-06 10:00:53.000,-6.42238,37.07295,,27.22,0.8,9,0.8,0.0,248.0,2.0,false,"<=5m",3785.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196328,true,2025-03-06 16:00:40.000,-6.42312,37.08896,,29.37,1.2,6,0.9,0.0,131.0,35.0,false,"<=5m",3829.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196329,true,2025-03-06 22:00:35.000,-6.41745,37.09569,,26.67,1.1,7,0.8,0.0,168.0,9.0,false,"<=5m",3820.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196330,true,2025-03-07 04:00:33.000,-6.41952,37.08937,,27.6,0.9,7,0.9,0.0,349.0,28.0,false,"<=5m",3814.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196331,true,2025-03-07 10:00:52.000,-6.42719,37.0888,,22.57,0.8,10,0.7,0.0,156.0,35.0,false,"<=5m",3821.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196332,true,2025-03-07 16:00:54.000,-6.45291,37.0956,,27.66,1.0,8,0.9,0.0,80.0,37.0,false,"<=5m",3841.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196333,true,2025-03-07 22:00:54.000,-5.6161,37.70857,,12.33,1.0,6,0.8,24.11111111111111,22.0,567.0,false,"<=5m",3833.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196334,true,2025-03-08 04:00:59.000,-3.6342,40.9913,,8.82,0.9,8,0.9,16.583333333333332,242.0,1144.0,false,"<=5m",3826.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196335,true,2025-03-08 10:00:53.000,-1.00228,46.02758,,23.45,1.3,9,0.7,0.0,33.0,0.0,false,"<=5m",3847.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196336,true,2025-03-08 16:00:52.000,-1.00027,46.02739,,26.4,0.6,14,0.7,0.0,99.0,3.0,false,"<=5m",3842.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196337,true,2025-03-08 22:00:53.000,-1.03406,46.02559,,25.57,0.8,15,0.7,0.0,296.0,17.0,false,"<=5m",3833.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196338,true,2025-03-09 04:01:24.000,-1.03395,46.02547,,24.24,1.1,7,0.9,0.0,128.0,7.0,false,"<=5m",3824.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196339,true,2025-03-09 10:00:54.000,-0.97709,46.04822,,26.37,1.6,5,0.9,0.0,333.0,15.0,false,"<=5m",3817.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196340,true,2025-03-09 16:00:53.000,-0.97691,46.04918,,31.67,0.7,13,0.7,0.0,331.0,5.0,false,"<=5m",3827.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196341,true,2025-03-09 22:01:25.000,-0.33084,48.42341,,10.96,1.4,4,1.0,21.694444444444443,335.0,259.0,false,"<=5m",3817.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196342,true,2025-03-10 04:00:46.000,2.91137,50.96483,,15.18,0.9,8,0.7,14.88888888888889,12.0,648.0,false,"<=5m",3806.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38507196343,true,2025-03-10 10:01:28.000,5.55697,52.98653,,22.47,1.6,4,0.9,0.0,78.0,8.0,false,"<=5m",3915.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38521787323,true,2025-03-10 12:01:01.000,5.55741,52.98654,,31.81,1.3,7,0.9,0.0,345.0,12.0,false,"<=5m",3904.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38521787324,true,2025-03-10 16:01:02.000,5.55704,52.98654,,25.4,1.3,6,0.9,0.0,63.0,5.0,false,"<=5m",3965.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38521787325,true,2025-03-10 22:01:14.000,5.5564,52.98313,,20.82,0.9,7,0.8,0.0,357.0,568.0,false,"<=5m",3854.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38521787326,true,2025-03-11 04:00:52.000,5.55762,52.98657,,20.14,0.7,13,0.6,0.0,213.0,7.0,false,"<=5m",3847.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38521787327,true,2025-03-11 10:01:19.000,5.5598,52.99508,,26.21,1.0,9,0.8,0.0,130.0,13.0,false,"<=5m",3856.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38544182783,true,2025-03-11 16:01:18.000,5.55736,52.98652,,17.78,0.8,10,0.8,0.0,94.0,13.0,false,"<=5m",3862.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38544182784,true,2025-03-11 22:01:04.000,5.55741,52.98677,,20.3,0.9,7,0.8,0.0,242.0,22.0,false,"<=5m",3842.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38544182785,true,2025-03-12 04:00:46.000,5.55777,52.98647,,19.17,1.0,7,0.7,0.0,212.0,11.0,false,"<=5m",3836.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38544182786,true,2025-03-12 10:00:32.000,5.55784,52.98684,,23.14,1.2,7,0.8,0.0,70.0,25.0,false,"<=5m",3848.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38544182787,true,2025-03-12 16:00:38.000,5.5578,52.98622,,18.77,1.0,8,0.8,0.0,130.0,5.0,false,"<=5m",3889.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38570263006,true,2025-03-12 22:01:01.000,5.55649,52.98606,,23.81,1.0,7,0.8,0.0,142.0,15.0,false,"<=5m",3857.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38570263007,true,2025-03-13 04:00:52.000,5.55672,52.9861,,22.64,0.7,14,0.6,0.0,349.0,15.0,false,"<=5m",3848.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38570263008,true,2025-03-13 10:01:22.000,5.57465,53.00246,,21.96,1.0,8,0.8,0.0,62.0,18.0,false,"<=5m",3880.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
38570263009,true,2025-03-13 16:01:24.000,5.55614,52.98605,,13.55,12.0,3,1.0,0.4444444444444445,320.0,48.0,false,"<=50m",3900.0,"gps","Limosa limosa","036386268","Tsjerkehop","Teampiersma HQXS 2024"
